"fc","b","sim","BM_AICc_exp","OU_AICc_exp","WN_exp","Static_exp","BM_wt","OU_wt","WN_wt"
1,25,471,-3.2323342935603,-4.37737255173405,4.48622159632088,FALSE,0.357934098962193,0.634519498660311,0.00754640237749674
1,25,472,-14.1555210805294,-11.7076977945583,4.22000444253169,FALSE,0.772690120098044,0.227230846497358,7.90334045976749e-05
1,25,473,-0.744759583356233,-1.35085291689293,18.6871874356859,FALSE,0.424801985579503,0.575172393610455,2.56208100418992e-05
1,25,474,-5.15889796051051,-7.80731908694899,4.30907459521146,FALSE,0.209731197188452,0.788424981128021,0.00184382168352696
1,25,475,-6.3719740602847,-4.34009057776315,15.7535000802013,FALSE,0.734172891376552,0.265815592331126,1.15162923224163e-05
1,25,476,-3.2644804824479,-1.62181898588492,17.3916418132457,FALSE,0.694502974128856,0.305474313935724,2.27119354197197e-05
1,25,477,-6.70688009457969,-5.58257663869258,9.99810667010708,FALSE,0.636854608083926,0.362995216615625,0.000150175300448919
1,25,478,-8.80971797686105,-6.43541478402042,12.9969898404239,FALSE,0.766220441921091,0.233765462357829,1.40957210805784e-05
1,25,479,9.0899813868812,6.1620107423746,11.7938549877406,FALSE,0.179150691365107,0.774496100619851,0.0463532080150419
1,25,480,-8.11562598174004,-6.54341129763971,10.5021820320875,FALSE,0.686952127312118,0.312985625343234,6.2247344648319e-05
1,25,481,-13.7763495831198,-12.8829411907965,-0.943880978577734,FALSE,0.609247926605386,0.389756074382213,0.000995999012400964
1,25,482,-22.6096076528264,-20.0126405109897,13.1907730622183,FALSE,0.785579649505337,0.214420337274515,1.32201483070967e-08
1,25,483,-19.0664916432191,-16.4690882910529,0.96183215135504,FALSE,0.785588770639306,0.214376065219593,3.51641411011596e-05
1,25,484,-17.1926593515691,-14.8385135688338,-1.30988010844568,FALSE,0.764213293730149,0.235514866560726,0.000271839709124517
1,25,485,6.44747823020908,6.60876750537842,15.4427571388921,FALSE,0.517154877097291,0.477086473640271,0.00575864926243801
1,25,486,-6.28930978994103,-4.49793689003439,14.1354772762748,FALSE,0.710043751272855,0.289930181253008,2.60674741368952e-05
1,25,487,-10.9514701042043,-9.0959473730555,9.40550493352481,FALSE,0.716601391265718,0.283371393211353,2.72155229298727e-05
1,25,488,2.35863053574335,-3.12262081464171,-0.895566535053955,FALSE,0.04632682606047,0.717911903936962,0.235761270002568
1,25,489,-29.8445877345326,-27.2471850318593,4.50020635357999,FALSE,0.785616319965034,0.214383652661284,2.73736821029198e-08
1,25,490,-15.6995399409578,-13.1280030630073,8.15048087166337,FALSE,0.783426027681844,0.216568783938116,5.18838003957521e-06
1,25,491,-4.21065965211172,-1.94178274874558,10.9603504425757,FALSE,0.7563664740697,0.243249474589203,0.00038405134109666
1,25,492,-12.9466809419785,-10.3492768319798,10.2877650493276,FALSE,0.785610899376031,0.214382022606045,7.07801792364911e-06
1,25,493,5.92506077625752,3.50738219957247,16.5794112512488,FALSE,0.229650009121956,0.769234403332281,0.00111558754576336
1,25,494,-0.440057581591593,2.08517745668792,16.4928110660164,FALSE,0.779348547023276,0.220487467260184,0.000163985716540686
1,25,495,-20.3792290783491,-17.786636629899,12.9446255082308,FALSE,0.785210947957206,0.214789006459756,4.55830378282721e-08
1,25,496,-6.79737483703328,-8.2861761781622,1.31662082447573,FALSE,0.320258231410147,0.674201018910604,0.00554074967924907
1,25,497,-17.794515802283,-15.1971124844067,10.2242010086881,FALSE,0.785615884844483,0.214383467978322,6.47177195394752e-07
1,25,498,-21.7179768035784,-19.1205732555114,12.6891293981092,FALSE,0.785616391816708,0.214383581649315,2.65339774406817e-08
1,25,499,-22.1424466751023,-19.5450433105813,2.79056847266773,FALSE,0.7856140188087,0.214382953763625,3.02742767464216e-06
1,25,500,0.354636507453526,0.936181160115794,14.3578328689574,FALSE,0.57188728620521,0.427592052867728,0.000520660927062847
1,25,501,-19.4757082836726,-16.8954863275202,6.32230352150182,FALSE,0.784164435159361,0.215833604010129,1.96083051076608e-06
1,25,502,-5.1727256024228,-6.65528234005944,11.5332508033025,FALSE,0.322700117320174,0.677223825110951,7.60575688749082e-05
1,25,503,-20.1515734421545,-17.5541705806752,7.24973192272439,FALSE,0.785615662530071,0.214383456233839,8.81236089815574e-07
1,25,504,-14.4706514055223,-11.873248168163,3.90342146643272,FALSE,0.785553217073191,0.214366375459593,8.04074672167883e-05
1,25,505,-9.02426878614433,-8.44093694121781,10.3937909098647,FALSE,0.57238403120836,0.427581206418149,3.47623734908664e-05
1,25,506,-15.5474293544345,-14.8572566484866,2.5932112532175,FALSE,0.58538610669417,0.414546556524444,6.73367813856183e-05
1,25,507,-15.3617939572107,-15.2312234855825,17.0694213135982,FALSE,0.51631549023658,0.483684462928883,4.6834537728155e-08
1,25,508,-10.3303051863019,-8.35864022024351,11.2838470600869,FALSE,0.728253231456364,0.271732017291218,1.47512524184602e-05
1,25,509,-7.36824389658848,-5.59360429600462,11.1445821954687,FALSE,0.708288852283549,0.291643508074748,6.76396417027797e-05
1,25,510,-17.3480367051995,-14.7506340419236,6.49295245677954,FALSE,0.785612232201871,0.214382541391225,5.22640690349869e-06
1,25,511,-2.98431848119821,-2.50233875752492,14.1660538173979,FALSE,0.559898399798705,0.439995929838046,0.000105670363248566
1,25,512,-3.58781175905878,-1.90444293459129,10.1131480195467,FALSE,0.698303100353634,0.300957433398424,0.000739466247941725
1,25,513,-9.17998615271772,-9.02720589126117,7.12444759380308,FALSE,0.519010634596642,0.480839840526522,0.000149524876836214
1,25,514,-11.4116785961773,-8.90751756916631,6.77577193917927,FALSE,0.77759185067424,0.222320772352483,8.73769732766668e-05
1,25,515,-9.68260334982087,-7.08520054378587,18.2985030074919,FALSE,0.785615832089885,0.214383508447496,6.594626185231e-07
1,25,516,-13.5297466651607,-11.0994427737859,14.0266833332832,FALSE,0.77120863943525,0.228790560050363,8.00514386816394e-07
1,25,517,-25.3253585918989,-22.73411677466,6.27670093471559,FALSE,0.785096982030893,0.214902910167986,1.07801120082533e-07
1,25,518,-21.3059876221611,-18.7085846992259,20.0645681902549,FALSE,0.785616359377772,0.214383639806194,8.16034400553915e-10
1,25,519,-18.410439183489,-15.8131269570631,5.91076293083305,FALSE,0.785605492765185,0.214390396470522,4.11076429324135e-06
1,25,520,-19.4859233569077,-17.1610082927213,0.13564512233728,FALSE,0.761747141934487,0.23821107104801,4.17870175033799e-05
1,25,521,-7.90387195310321,-6.66475523942806,11.3015410060569,FALSE,0.650089549902697,0.34986653935797,4.3910739332503e-05
1,25,522,6.0277680519349,8.11213975265212,20.022774941658,FALSE,0.738772274863694,0.260552368058952,0.000675357077353432
1,25,523,-4.96032498271745,-2.88700189459464,11.5111004420802,FALSE,0.738060942742872,0.261743457803161,0.000195599453966939
1,25,524,-33.7952003779253,-31.1977974290454,4.98852628574121,FALSE,0.785616359866797,0.214383637158584,2.97461853614613e-09
1,25,525,-14.8363764532934,-12.593598531138,12.215385077027,FALSE,0.754245503573284,0.24575348880539,1.0076213259718e-06
1,25,526,-15.503209024512,-13.0534131365307,7.41623042095839,FALSE,0.772918047276146,0.227073801169885,8.15155396937486e-06
1,25,527,-21.1937001719624,-19.5954985211102,6.04361900095296,FALSE,0.689781526803809,0.310217633344018,8.39852172423602e-07
1,25,528,-3.67770034046985,-1.27963893172148,14.1564656160154,FALSE,0.768273159012703,0.231623831855095,0.000103009132201239
1,25,529,-17.7794199699156,-15.1820173225717,23.715510929463,FALSE,0.785616336208424,0.214383663024743,7.66832917492343e-10
1,25,530,-3.01670526127871,-0.709341169791305,14.8480610020316,FALSE,0.760106517803823,0.2397931154714,0.000100366724776175
1,25,531,-12.0653129603668,-9.72228270785318,6.46662118626639,FALSE,0.763363649328289,0.236564144701814,7.22059698969843e-05
1,25,532,-14.1688405099694,-12.1481098519866,6.86265685254795,FALSE,0.733077071417546,0.266903057660809,1.98709216456205e-05
1,25,533,-2.96700210714754,-1.90983087588329,9.51604246481375,FALSE,0.628383467188881,0.370393139609713,0.00122339320140599
1,25,534,3.7118635317134,3.60402532632672,9.83650421005224,FALSE,0.475697054723545,0.50205030039127,0.022252644885185
1,25,535,-16.6167167263417,-14.0284606288521,18.6379108556273,FALSE,0.784845071033355,0.215154911615073,1.73515719317565e-08
1,25,536,-20.9672788022273,-19.0531793427173,9.62002876209902,FALSE,0.722530604147834,0.277469231071292,1.64780873778793e-07
1,25,537,-16.5072977832396,-14.1301024102922,11.196787829917,FALSE,0.766489601330708,0.233509659675971,7.38993321115713e-07
1,25,538,-11.8479885924485,-9.35371600329872,21.8094359764425,FALSE,0.776803716780148,0.223196245052291,3.81675613378148e-08
1,25,539,-1.82352738723629,-1.41366369740219,7.8558274529577,FALSE,0.548662993230439,0.446997299149281,0.00433970762027942
1,25,540,-27.4385205665263,-24.8411129969358,13.898522521326,FALSE,0.785616750669175,0.214383248501001,8.2982378578565e-10
1,25,541,-26.551939413624,-23.9545360453474,17.4501392868222,FALSE,0.785616397349798,0.214383602431284,2.18917537089492e-10
1,25,542,-18.5757490465021,-15.9783450498962,14.8930170183273,FALSE,0.785616417109367,0.214383540471641,4.24189917215599e-08
1,25,543,-13.6677865683261,-11.091209683552,7.437685492992,FALSE,0.783841299586625,0.216138224979414,2.04754339609058e-05
1,25,544,-17.8858454967832,-15.2932539936605,15.6000762957091,FALSE,0.785210871026226,0.214789086938801,4.20349732805033e-08
1,25,545,-28.0664513898818,-25.4690484684047,16.4476253423915,FALSE,0.785616359762931,0.214383640067596,1.69473411833763e-10
1,25,546,-9.90753713167196,-7.33336756410698,8.41710989151843,FALSE,0.783588923187132,0.216328863576329,8.22132365393286e-05
1,25,547,0.24948238220245,2.493196418446,11.2487914165014,FALSE,0.752013912264573,0.244911716798477,0.00307437093695044
1,25,548,-31.7406550097513,-29.1432523625577,4.8415968744463,FALSE,0.785616329772558,0.214383661284603,8.94283952552952e-09
1,25,549,14.0315453969131,11.3515280223573,12.8626697961239,FALSE,0.151215954513237,0.577505325919014,0.271278719567749
1,25,550,-16.8972523819331,-15.2762816555487,1.65537178197589,FALSE,0.692168068720914,0.30776713345674,6.47978223465462e-05
1,25,551,-3.16032949410954,-2.47439763197954,7.92205111996792,FALSE,0.58357212564643,0.414139188600877,0.00228868575269312
1,25,552,4.27592232138933,5.03681812446657,25.4193432006034,FALSE,0.593972083990127,0.406012691948505,1.52240613679136e-05
1,25,553,-5.6178601411218,-6.68158805776213,5.72312910337387,FALSE,0.369610866431922,0.629115395271173,0.00127373829690497
1,25,554,6.65901247351789,6.9496624244028,11.4479975207111,FALSE,0.511257850205084,0.442105741098733,0.0466364086961834
1,25,555,-13.9077525757672,-11.3103499599589,10.9413936785289,FALSE,0.785613853901595,0.214382989018425,3.15707998028209e-06
1,25,556,-16.398914208622,-13.8015114436043,4.05682742408579,FALSE,0.785594036655526,0.214377565176679,2.83981677949708e-05
1,25,557,-2.08692933103941,0.51047327710771,13.2613861054425,FALSE,0.785329639814559,0.214305431805966,0.000364928379474578
1,25,558,1.51823906514553,2.9114515568605,18.8128623383457,FALSE,0.667356689692739,0.33252612361628,0.00011718669098148
1,25,559,-9.28601021465977,-8.51805424132073,6.20765423200909,FALSE,0.594679333645589,0.405063699943152,0.000256966411259685
1,25,560,-7.72277322816723,-6.20227113458539,6.66928480622024,FALSE,0.681060382041829,0.318429124802332,0.000510493155839062
1,25,561,-1.82876417163052,-0.196830326990476,7.36504262584817,FALSE,0.688565554518673,0.304491631754933,0.00694281372639436
1,25,562,-24.04852117254,-21.451118606181,0.244575956265738,FALSE,0.785613054773249,0.214382776248054,4.1689786971558e-06
1,25,563,-12.8533744885502,-10.255971823115,9.94524753025953,FALSE,0.785609423857584,0.214381774802067,8.8013403491654e-06
1,25,564,11.6492213938114,5.49085681059387,11.1214236767904,FALSE,0.0415928149079711,0.904253485499669,0.0541536995923602
1,25,565,-11.9194767088318,-9.57773866049162,10.8121135623487,FALSE,0.763295310269895,0.236695846916225,8.8428138794848e-06
1,25,566,-9.43676687194007,-6.9148932222682,11.2351700131355,FALSE,0.779167636956321,0.220807083056699,2.527998697957e-05
1,25,567,-17.3142848739691,-14.7168821622318,1.2483254704906,FALSE,0.785558855237361,0.214367970373197,7.3174389442312e-05
1,25,568,-15.1233182901883,-12.9251812674506,8.86449282048757,FALSE,0.750082053975573,0.249913309187998,4.63683642845178e-06
1,25,569,-6.95629524124656,-4.43357685898316,4.74336262325444,FALSE,0.777514806590957,0.220245646090589,0.00223954731845472
1,25,570,11.2419309500834,11.2920679683935,20.3432441560212,FALSE,0.503574531947277,0.491107585934913,0.0053178821178097
1,25,571,-2.98462825223216,-0.388582487506962,10.5517350939739,FALSE,0.784793257624531,0.21430440008919,0.000902342286279433
1,25,572,-4.36299201530954,-2.42687696281618,22.7072535808327,FALSE,0.724731457082384,0.275267583631918,9.59285697215234e-07
1,25,573,-17.8041769127843,-17.0158452519201,10.1455550088787,FALSE,0.597284830442898,0.402714660256355,5.09300746520693e-07
1,25,574,27.3631942707647,18.6473209340294,24.6906601148436,FALSE,0.012062632416371,0.942041296224985,0.0458960713586437
1,25,575,-8.87514246550442,-7.11309742562279,21.9561753099564,FALSE,0.707033966615232,0.292965890658244,1.42726523801478e-07
1,25,576,-18.960275360427,-16.6596926610568,11.5673274369525,FALSE,0.75956399357139,0.240435827952682,1.78475928049661e-07
1,25,577,-7.86599482136232,-5.26899862708269,8.57667499563913,FALSE,0.785416220231577,0.214372615962304,0.000211163806119106
1,25,578,-11.1025440787801,-12.8742801169773,4.73953308155652,FALSE,0.291932316746421,0.707961704495107,0.000105978758471208
1,25,579,-0.244940022468656,1.23929372655928,11.6289304245392,FALSE,0.676249069958941,0.321965559050715,0.00178537099034398
1,25,580,-13.8728710138916,-11.2754680964433,11.0443375002605,FALSE,0.785613962288563,0.214382986262462,3.0514489749419e-06
1,25,581,-10.6955484164933,-8.09814556473915,13.8305350452208,FALSE,0.785613438960788,0.214382850495527,3.71054368475695e-06
1,25,582,-2.14361830920721,-1.21033176659599,10.0057704208464,FALSE,0.613721296383123,0.384866930356955,0.0014117732599215
1,25,583,-18.8823527084503,-16.2849501563131,16.9181822135755,FALSE,0.785616318407695,0.214383668372559,1.32197460628469e-08
1,25,584,3.15923686089315,3.74191889782172,9.48598481216647,FALSE,0.55880168305384,0.417570595419307,0.0236277215268529
1,25,585,-10.3327554372318,-7.73535280712738,7.05568662038946,FALSE,0.78551293748008,0.214355448811854,0.000131613708066724
1,25,586,-17.6582012620668,-15.0607984188502,12.0589263465202,FALSE,0.78561613582096,0.21438358734587,2.76833169891486e-07
1,25,587,-7.72313406962593,-5.29315958508267,8.26666033400586,FALSE,0.770979719843822,0.228760322138715,0.000259958017462384
1,25,588,-19.4716468647321,-17.8166862559483,13.5261311011456,FALSE,0.695821856911186,0.304178095541978,4.7546836170729e-08
1,25,589,-11.9115259471251,-9.58302813174224,6.4803683414692,FALSE,0.76204498835375,0.237877702387253,7.73092589973113e-05
1,25,590,-2.33023396009937,-1.47577430582827,14.5495651686623,FALSE,0.605132850306131,0.394736397519104,0.000130752174765081
1,25,591,12.7361257102551,8.19114219098683,10.4033859814926,FALSE,0.0718707448900926,0.69740133986601,0.230727915243897
1,25,592,-16.5371509031647,-13.9397481417631,10.8995673284788,FALSE,0.785615666252878,0.214383467977246,8.65769875657217e-07
1,25,593,1.08980238663883,3.02143289158207,21.814428427655,FALSE,0.724268026255476,0.27570908594986,2.28877946638482e-05
1,25,594,-0.925101671986025,-1.00522264653231,12.2215364746979,FALSE,0.489651009402761,0.509664873486647,0.000684117110592079
1,25,595,-6.80622343555777,-4.75367374810849,15.6534605361299,FALSE,0.736185866308929,0.263804362914817,9.77077625417598e-06
1,25,596,-15.7701384104495,-14.9054219217795,2.87065147251174,FALSE,0.606403712484661,0.393541966765135,5.43207502041289e-05
1,25,597,-10.9987798165399,-9.98259688366515,9.46789937260289,FALSE,0.624344948739246,0.37563260511984,2.24461409144966e-05
1,25,598,1.59360170338008,-0.730309177615538,10.7764829203352,FALSE,0.237737762793127,0.759851994090153,0.00241024311671967
1,25,599,-0.0433558536661955,-3.70743927493808,3.27814493988835,FALSE,0.134469623033219,0.839981638874324,0.0255487380924572
1,25,600,-16.2431993866197,-14.9088614959304,7.25589816313054,FALSE,0.660865501968527,0.339129281895741,5.21613573268422e-06
1,25,601,-24.3462344344976,-21.7488314869483,2.16514108715542,FALSE,0.785615281781658,0.214383343106968,1.37511137436497e-06
1,25,602,-4.77357583175333,-3.6482378808034,14.6741272160786,FALSE,0.637045579271669,0.362916300504096,3.81202242342901e-05
1,25,603,-15.193809004665,-13.1514522651944,5.00167129583292,FALSE,0.7351798140749,0.264789916738747,3.02691863530786e-05
1,25,604,-12.5893083567637,-9.99232114083417,16.1185392967385,FALSE,0.785580990361739,0.214418551115336,4.58522924958465e-07
1,25,605,-17.3904831892626,-15.0574510561899,-4.31280597753548,FALSE,0.761674784341121,0.23722370664939,0.00110150900948939
1,25,606,-4.01968136587047,-1.93925281281708,17.8766377815586,FALSE,0.738881745253332,0.261105257551297,1.29971953705122e-05
1,25,607,-3.47227967762537,-2.21299862322904,6.58816558527962,FALSE,0.649637231045759,0.346115859761675,0.00424690919256574
1,25,608,-17.1770360009782,-14.8536986133411,17.112186843601,FALSE,0.76163577218743,0.238364200526738,2.72858318557825e-08
1,25,609,-21.4209565097702,-18.863581905631,3.89865297507038,FALSE,0.78222429986475,0.217773215583988,2.48455126170442e-06
1,25,610,7.56445767321538,2.36675949407446,10.2281293121936,FALSE,0.0679705984676742,0.914085695461745,0.0179437060705806
1,25,611,-16.536691888553,-13.9392890785062,19.0690132406047,FALSE,0.785616339064052,0.214383646363588,1.45723594849013e-08
1,25,612,-5.44318012897562,-3.72165925452291,16.3333001861889,FALSE,0.702810281711827,0.297176592194831,1.31260933418837e-05
1,25,613,-0.837697598266003,-1.28264486634768,9.32979586136547,FALSE,0.443388287210894,0.553864191512743,0.00274752127636298
1,25,614,-13.2224220494176,-10.8557775146624,-0.464886831530993,FALSE,0.764551254655535,0.234151138787456,0.00129760655700791
1,25,615,-34.1748768233926,-31.577473675623,14.9247068238611,FALSE,0.785616378939089,0.214383621043797,1.711478344725e-11
1,25,616,-10.4301967067342,-10.2947007482313,9.43311203496557,FALSE,0.516917530233045,0.483057341729471,2.51280374832164e-05
1,25,617,-27.4640966300031,-24.8666917480872,5.11886567190313,FALSE,0.785616473093368,0.214383460850945,6.60556872600387e-08
1,25,618,-16.3599589328828,-15.0205065465488,9.20787217060345,FALSE,0.661440619126346,0.338557525177446,1.85569620768014e-06
1,25,619,-17.5135523437411,-15.5589213804799,12.598032608376,FALSE,0.726575071859782,0.273424717940126,2.1020009138107e-07
1,25,620,-46.8652341505899,-44.2678354723526,9.45722868666632,FALSE,0.785616002565276,0.214383997434262,4.62320245948688e-13
1,25,621,4.7829948978352,2.39351460203434,16.5292861560311,FALSE,0.232260335701063,0.767086081955361,0.000653582343575982
1,25,622,-27.2343634507462,-24.6369571746542,8.17283903493546,FALSE,0.785616629750738,0.214383354156362,1.60929009530332e-08
1,25,623,-16.93684696381,-14.5585066640915,12.6513616513016,FALSE,0.766592392471817,0.233407319412672,2.88115510998237e-07
1,25,624,-22.238270511413,-19.640867794588,8.22175085989458,FALSE,0.785616192655039,0.214383616403243,1.90941718162268e-07
1,25,625,-16.7881606059493,-14.231721198429,11.7456727321662,FALSE,0.782146188711968,0.217853313270365,4.98017667880601e-07
1,25,626,1.50068660902984,2.00665659474967,15.2949355936784,FALSE,0.562590999174667,0.436840397138095,0.000568603687238339
1,25,627,-2.49421058635073,-0.993767197152348,12.1726279161288,FALSE,0.678925721048922,0.320630712441962,0.000443566509115985
1,25,628,-23.1045894330922,-20.5145802610255,-0.310946672963485,FALSE,0.784986141936734,0.215005041783701,8.81627956464178e-06
1,25,629,-14.4198736223326,-12.902147538051,12.1134057978037,FALSE,0.681106033891766,0.31889278691139,1.1791968441213e-06
1,25,630,-8.89181031660514,-6.50512693944747,12.8364664232417,FALSE,0.767326924741849,0.232658394614644,1.46806435072241e-05
1,25,631,-19.3721695374554,-16.774764874863,9.36239313374437,FALSE,0.785616151058818,0.214383396482007,4.52459175000639e-07
1,25,632,0.293102962060862,0.21944921137916,10.0574387774937,FALSE,0.488975091238456,0.507318202647787,0.0037067061137572
1,25,633,-13.3630930223025,-11.1333836627516,14.445743390436,FALSE,0.753032546773977,0.246966764253906,6.88972116909617e-07
1,25,634,-11.2539505107411,-9.44564810417048,11.9746991083463,FALSE,0.711797250549315,0.288196317849148,6.4316015368047e-06
1,25,635,-19.1528700088438,-16.5554656968413,16.5084499312026,FALSE,0.785616465860152,0.214383519967124,1.41727244536912e-08
1,25,636,-18.9537930972174,-16.7453072304665,12.4109748308069,FALSE,0.751054171847017,0.248945712035278,1.1611770513272e-07
1,25,637,4.90725760613364,1.4314004429428,8.31727095596893,FALSE,0.145617102261359,0.82791390627158,0.0264689914670619
1,25,638,-9.64629794676391,-7.2501433420436,11.0089644981515,FALSE,0.768163264037555,0.231811604354101,2.51316083439779e-05
1,25,639,-3.53820053306385,-2.83573319896583,8.39546538117661,FALSE,0.586035379731786,0.412462996243453,0.00150162402476066
1,25,640,-21.5301187838239,-18.9327159425723,8.16751431215682,FALSE,0.785616133525236,0.214383586930038,2.79544726589287e-07
1,25,641,-12.6068915844312,-10.0183689702548,15.6406817853466,FALSE,0.784867133642982,0.21513228970539,5.76651628089722e-07
1,25,642,-0.451021561314986,1.49402451139754,17.6885093320598,FALSE,0.725561511870842,0.274354980692763,8.35074363948202e-05
1,25,643,-3.41928097161833,-8.22668210495136,5.40663417284207,FALSE,0.082807757799239,0.916188671663526,0.00100357053723491
1,25,644,-26.888577465615,-24.2911725723918,14.7157860472123,FALSE,0.785616525369656,0.214383473904342,7.26002074820438e-10
1,25,645,-17.4710695278978,-15.1500261315458,-6.76348472190953,FALSE,0.758694915016823,0.237716322836521,0.00358876214665674
1,25,646,-34.2865431710255,-31.6891400481305,13.4128712185384,FALSE,0.785616376830725,0.214383623134807,3.44678582637801e-11
1,25,647,7.98579140880314,6.34829288883383,19.534275841701,FALSE,0.305738557540128,0.693311650080989,0.000949792378882975
1,25,648,-20.1681489721698,-17.5707462783289,9.29305061105539,FALSE,0.785616093552511,0.214383591823258,3.14624230871673e-07
1,25,649,-26.9057690215106,-24.3083658121015,11.8461455754266,FALSE,0.785616381768918,0.21438361520877,3.02231129721834e-09
1,25,650,-8.26249232152402,-5.66861977189471,17.1411200661856,FALSE,0.785317033272791,0.214680574950255,2.3917769548018e-06
1,25,651,-13.4806245315816,-11.1013889681463,1.85136901832336,FALSE,0.76639742462003,0.233243526200124,0.000359049179846084
1,25,652,-33.1077453341473,-30.5103422770842,-2.79185770828432,FALSE,0.785616210097443,0.214383584692292,2.05210264893843e-07
1,25,653,0.0622461293783481,2.26130254834308,20.127704287228,FALSE,0.750146970150743,0.249820069828078,3.29600211784443e-05
1,25,654,-21.2236415415562,-19.9894809023838,8.65257817393759,FALSE,0.649554084644747,0.35044570396905,2.1138620250453e-07
1,25,655,-32.8442651730219,-30.2468623597001,11.4321610013214,FALSE,0.785616350638192,0.214383649170952,1.90856401280799e-10
1,25,656,-16.1894371034366,-13.5920343655312,15.1386735088891,FALSE,0.785616247250192,0.21438362904184,1.23707967842386e-07
1,25,657,-25.7580445357406,-23.1606381026143,22.8025634757591,FALSE,0.785616655600083,0.214383344377508,2.24082857301411e-11
1,25,658,-16.5751306263726,-13.9777280116311,8.94917016474366,FALSE,0.785614564410645,0.214383183020723,2.25256863249358e-06
1,25,659,-26.2181490226675,-23.620741454197,13.950695176156,FALSE,0.785616750057634,0.21438324845418,1.48818541681407e-09
1,25,660,-17.3358766162315,-14.7879665437243,3.72132669927435,FALSE,0.781402693359439,0.218576396290582,2.09103499786588e-05
1,25,661,-4.52145438323183,-4.12765194557558,6.39696771443601,FALSE,0.547786521956668,0.449881598522405,0.00233187952092696
1,25,662,-11.0925158143001,-8.75434357282443,7.25769285117152,FALSE,0.76291949119023,0.237001480712109,7.9028097661206e-05
1,25,663,-0.800367870852803,-2.60253762514172,1.88163283815547,FALSE,0.268538791124642,0.661215795049026,0.0702454138263318
1,25,664,-27.0837317130979,-24.4863290935229,8.54393449116399,FALSE,0.785616323149137,0.214383662437641,1.44132221564312e-08
1,25,665,-30.1973708515204,-27.6479102493173,-2.45991517035702,FALSE,0.781550842864692,0.218448416089143,7.41046164167079e-07
1,25,666,-13.7752612038892,-13.6841932410171,-2.17295962232441,FALSE,0.510591921560935,0.48786401136496,0.00154406707410477
1,25,667,-16.3547774789739,-13.7573747819147,2.89206920311381,FALSE,0.785575509172611,0.21437251657135,5.19742560388174e-05
1,25,668,-17.1635512511537,-14.9215688283879,21.9040580892337,FALSE,0.7541725278228,0.245827469699509,2.47769092133346e-09
1,25,669,-3.72850183475439,-3.28981953374729,5.05337606870655,FALSE,0.550831622858544,0.442344074040734,0.00682430310072239
1,25,670,-13.6656189804961,-11.4591098632565,11.6741020977445,FALSE,0.750867642168131,0.249129996740081,2.36109178771423e-06
1,25,671,-6.48551937800316,-4.85167344474538,10.8357343509343,FALSE,0.693499435769024,0.306380397663734,0.000120166567242247
1,25,672,-14.499856287863,-11.902452136208,16.8068573724978,FALSE,0.785616365258995,0.214383509702427,1.25038578307708e-07
1,25,673,-4.82719929496674,-3.42519012085596,16.870998911485,FALSE,0.668401787258769,0.331585230976673,1.2981764557968e-05
1,25,674,-10.4411116742119,-7.86545913999152,9.67098437800313,FALSE,0.783752666518885,0.216213690624556,3.36428565598853e-05
1,25,675,-10.4421032911401,-7.84470044105356,13.8207449628159,FALSE,0.785613028754096,0.214382738734653,4.23251125145882e-06
1,25,676,-10.2481838596994,-8.78968179599793,12.5796077880673,FALSE,0.674635870001554,0.325356681350377,7.4486480681753e-06
1,25,677,-26.4098023700938,-23.8123992098492,2.9792176600818,FALSE,0.785616123745738,0.214383550067918,3.26186343477771e-07
1,25,678,-16.3824237115868,-13.7850203637902,17.2283918263459,FALSE,0.785616364756883,0.214383595732423,3.95106942876841e-08
1,25,679,-21.7641781120559,-19.1667736092702,20.3128758592054,FALSE,0.785616492610345,0.214383506816471,5.73184469832264e-10
1,25,680,-11.9878994411944,-11.0372104857408,12.979755085309,FALSE,0.61664649982668,0.383351164678129,2.33549519040742e-06
1,25,681,-3.09898780999075,-1.58718697098583,11.2820473546844,FALSE,0.680114203259197,0.319373195401504,0.000512601339298836
1,25,682,-18.5901207396657,-15.9927165340457,16.4363491323444,FALSE,0.785616452741882,0.214383527790659,1.94674593754718e-08
1,25,683,-14.9098633346102,-12.3124605906404,17.7223887895829,FALSE,0.785616294316778,0.21438364123559,6.44476324434718e-08
1,25,684,-22.4639383676916,-19.866535705811,3.1148633936557,FALSE,0.785614615953001,0.21438319203299,2.19201400893717e-06
1,25,685,-22.2302858605803,-19.6328817885618,4.98299923069006,FALSE,0.785615696229468,0.214383335670182,9.68100349841631e-07
1,25,686,0.374602369266474,2.24242933055581,14.0825240117487,FALSE,0.717325165932239,0.281917864005709,0.000756970062052091
1,25,687,-3.12838193897956,-1.20558114237915,11.8794396073831,FALSE,0.72311391021443,0.276487707815948,0.000398381969621967
1,25,688,-4.95098009927103,-5.01067711593969,4.30281006670009,FALSE,0.490176006590726,0.505027575162659,0.00479641824661499
1,25,689,-0.705798477538916,-1.57028310817417,6.0976141700075,FALSE,0.388496648413908,0.598560052372239,0.0129432992138532
1,25,690,-4.26465269526989,-4.53180678100904,5.98070464533659,FALSE,0.465361004353413,0.53186542706537,0.00277356858121765
1,25,691,-27.1977581058081,-24.8275351931256,10.1654894349104,FALSE,0.765865607740597,0.23413438635975,5.89965276116089e-09
